shiptype,ton,length
Tanker(s),40954,193
Tanker(s),40954,193
Tanker(s),40954,193
Tanker(s),40954,193
Tanker(s),40954,193
Tanker(s),40954,192
Tanker(s),40954,192
Tanker(s),40954,192
Tanker(s),40954,192
Tanker(s),40954,192
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,191
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,190
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,189
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,188
Tanker(s),40954,187
Tanker(s),40954,187
Tanker(s),40954,187
Tanker(s),40954,187
Tanker(s),40954,187
Tanker(s),40954,187
Tanker(s),40954,186
Tanker(s),40954,186
Tanker(s),40954,186
Tanker(s),40954,185
Tanker(s),40954,185
Tanker(s),40954,185
Tanker(s),40954,185
Tanker(s),40954,185
Tanker(s),40954,180
Tanker(s),40954,179
Tanker(s),41495,219
Tanker(s),41495,200
Tanker(s),41495,200
Tanker(s),41495,198
Tanker(s),41495,198
Tanker(s),41495,198
Tanker(s),41495,198
Tanker(s),41495,198
Tanker(s),41495,198
Tanker(s),41495,197
Tanker(s),41495,196
Tanker(s),41495,195
Tanker(s),41495,195
Tanker(s),41495,194
Tanker(s),41495,194
Tanker(s),41495,193
Tanker(s),41495,192
Tanker(s),41495,192
Tanker(s),41495,192
Tanker(s),41495,192
Tanker(s),41495,191
Tanker(s),41495,191
Tanker(s),41495,190
Tanker(s),41495,190
Tanker(s),41495,189
Tanker(s),41495,189
Tanker(s),41495,189
Tanker(s),41495,189
Tanker(s),41495,188
Tanker(s),41495,188
Tanker(s),41495,188
Tanker(s),41495,187
Tanker(s),41495,187
Tanker(s),41495,186
Tanker(s),42041,201
Tanker(s),42041,200
Tanker(s),42041,200
Tanker(s),42041,200
Tanker(s),42041,200
Tanker(s),42041,200
Tanker(s),42041,200
Tanker(s),42041,197
Tanker(s),42041,197
Tanker(s),42041,197
Tanker(s),42041,197
Tanker(s),42041,196
Tanker(s),42041,195
Tanker(s),42041,195
Tanker(s),42041,195
Tanker(s),42041,194
Tanker(s),42041,194
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,193
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,192
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,191
Tanker(s),42041,190
Tanker(s),42041,190
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,189
Tanker(s),42041,188
Tanker(s),42041,188
Tanker(s),42041,188
Tanker(s),42041,188
Tanker(s),42041,188
Tanker(s),42041,188
Tanker(s),42041,187
Tanker(s),42041,187
Tanker(s),42041,186
Tanker(s),42041,180
Tanker(s),42041,115
Tanker(s),43147,195
Tanker(s),43147,194
Tanker(s),43147,194
Tanker(s),43707,196
Tanker(s),45417,203
Tanker(s),45997,212
Tanker(s),45997,204
Tanker(s),45997,204
Tanker(s),45997,204
Tanker(s),45997,200
Tanker(s),46582,203
Tanker(s),46582,202
Tanker(s),46582,200
Tanker(s),47172,213
Tanker(s),47172,213
Tanker(s),47172,213
Tanker(s),47172,210
Tanker(s),47172,210
Tanker(s),47172,210
Tanker(s),47172,209
Tanker(s),47172,209
Tanker(s),47172,208
Tanker(s),47172,205
Tanker(s),47172,205
Tanker(s),47172,203
Tanker(s),47172,201
Tanker(s),47172,201
Tanker(s),47172,201
Tanker(s),47172,189
Tanker(s),47766,204
Tanker(s),47766,203
Tanker(s),47766,203
Tanker(s),48366,212
Tanker(s),48366,212
Tanker(s),48366,210
Tanker(s),48366,210
Tanker(s),48366,210
Tanker(s),48366,210
Tanker(s),48366,208
Tanker(s),48366,205
Tanker(s),48366,204
Tanker(s),48366,203
Tanker(s),49580,211
Tanker(s),49580,207
Tanker(s),49580,207
Tanker(s),49580,206
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,205
Tanker(s),49580,203
Tanker(s),49580,203
Tanker(s),49580,203
Tanker(s),49580,203
Tanker(s),49580,203
Tanker(s),49580,203
Tanker(s),49580,202
Tanker(s),49580,202
Tanker(s),49580,202
Tanker(s),49580,201
Tanker(s),49580,201
Tanker(s),49580,195
Tanker(s),50195,210
Tanker(s),50195,210
Tanker(s),50195,210
Tanker(s),50195,209
Tanker(s),50195,208
Tanker(s),50195,208
Tanker(s),50195,208
Tanker(s),50195,207
Tanker(s),50195,206
Tanker(s),50195,206
Tanker(s),50195,205
Tanker(s),50195,204
Tanker(s),50195,204
Tanker(s),50195,204
Tanker(s),50195,204
Tanker(s),50195,204
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,203
Tanker(s),50195,202
Tanker(s),50195,202
Tanker(s),50195,202
Tanker(s),50195,202
Tanker(s),50195,202
Tanker(s),50195,201
Tanker(s),50195,201
Tanker(s),50195,201
Tanker(s),50195,201
Tanker(s),50195,200
Tanker(s),50195,200
Tanker(s),50195,199
Tanker(s),50195,197
Tanker(s),50195,193
Tanker(s),50814,217
Tanker(s),50814,212
Tanker(s),50814,209
Tanker(s),50814,207
Tanker(s),50814,207
Tanker(s),50814,206
Tanker(s),50814,206
Tanker(s),50814,205
Tanker(s),50814,203
Tanker(s),50814,203
Tanker(s),50814,203
Tanker(s),50814,203
Tanker(s),50814,203
Tanker(s),50814,202
Tanker(s),50814,202
Tanker(s),50814,201
Tanker(s),50814,201
Tanker(s),50814,200
Tanker(s),50814,190
Tanker(s),50814,190
Tanker(s),51439,216
Tanker(s),51439,209
Tanker(s),51439,209
Tanker(s),51439,208
Tanker(s),51439,208
Tanker(s),51439,206
Tanker(s),51439,205
Tanker(s),52069,227
Tanker(s),52069,209
Tanker(s),52069,208
Tanker(s),52069,208
Tanker(s),52069,205
Tanker(s),52069,204
Tanker(s),52069,203
Tanker(s),52704,211
Tanker(s),52704,210
Tanker(s),52704,207
Tanker(s),52704,206
Tanker(s),53344,211
Tanker(s),53344,210
Tanker(s),53344,210
Tanker(s),53344,210
Tanker(s),53344,208
Tanker(s),53344,208
Tanker(s),53344,208
Tanker(s),53344,208
Tanker(s),53344,207
Tanker(s),53344,207
Tanker(s),53344,207
Tanker(s),53344,207
Tanker(s),53344,207
Tanker(s),53344,204
Tanker(s),53344,204
Tanker(s),53344,201
Tanker(s),53344,201
Tanker(s),53344,201
Tanker(s),53344,201
Tanker(s),53344,201
Tanker(s),53344,201
Tanker(s),53989,222
Tanker(s),53989,222
Tanker(s),53989,220
Tanker(s),53989,220
Tanker(s),53989,219
Tanker(s),53989,218
Tanker(s),53989,215
Tanker(s),53989,215
Tanker(s),53989,214
Tanker(s),53989,214
Tanker(s),53989,214
Tanker(s),53989,213
Tanker(s),53989,213
Tanker(s),53989,212
Tanker(s),53989,212
Tanker(s),53989,212
Tanker(s),53989,212
Tanker(s),53989,212
Tanker(s),53989,212
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,211
Tanker(s),53989,210
Tanker(s),53989,210
Tanker(s),53989,210
Tanker(s),53989,210
Tanker(s),53989,209
Tanker(s),53989,209
Tanker(s),53989,209
Tanker(s),53989,209
Tanker(s),53989,209
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,208
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,207
Tanker(s),53989,206
Tanker(s),53989,206
Tanker(s),53989,206
Tanker(s),53989,206
Tanker(s),53989,206
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,205
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,204
Tanker(s),53989,203
Tanker(s),53989,203
Tanker(s),53989,203
Tanker(s),53989,203
Tanker(s),53989,203
Tanker(s),53989,203
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,202
Tanker(s),53989,200
Tanker(s),53989,194
Tanker(s),54640,218
Tanker(s),54640,211
Tanker(s),54640,210
Tanker(s),54640,210
Tanker(s),55295,217
Tanker(s),55295,215
Tanker(s),55295,212
Tanker(s),55295,210
Tanker(s),55295,210
Tanker(s),55295,209
Tanker(s),55295,207
Tanker(s),55956,239
Tanker(s),57971,217
Tanker(s),57971,216
Tanker(s),57971,216
Tanker(s),57971,216
Tanker(s),57971,216
Tanker(s),57971,214
Tanker(s),57971,214
Tanker(s),57971,214
Tanker(s),57971,214
Tanker(s),57971,212
Tanker(s),57971,210
Tanker(s),57971,210
Tanker(s),57971,209
Tanker(s),63577,229
Tanker(s),67258,227
Tanker(s),67258,224
Tanker(s),67258,224
Tanker(s),67258,223
Tanker(s),67258,222
Tanker(s),67258,219
Tanker(s),68011,235
Tanker(s),69534,231
Tanker(s),69534,218
Tanker(s),70303,237
Tanker(s),70303,234
Tanker(s),70303,230
Tanker(s),70303,230
Tanker(s),70303,230
Tanker(s),70303,230
Tanker(s),70303,229
Tanker(s),70303,229
Tanker(s),70303,228
Tanker(s),70303,227
Tanker(s),70303,226
Tanker(s),70303,210
Tanker(s),71079,239
Tanker(s),71079,239
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,238
Tanker(s),71079,237
Tanker(s),71079,237
Tanker(s),71079,237
Tanker(s),71079,236
Tanker(s),71079,236
Tanker(s),71079,235
Tanker(s),71079,234
Tanker(s),71079,234
Tanker(s),71079,234
Tanker(s),71079,233
Tanker(s),71079,233
Tanker(s),71079,233
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,232
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,231
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,230
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,229
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,228
Tanker(s),71079,227
Tanker(s),71079,227
Tanker(s),71079,227
Tanker(s),71079,227
Tanker(s),71079,227
Tanker(s),71079,227
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,226
Tanker(s),71079,225
Tanker(s),71079,225
Tanker(s),71079,225
Tanker(s),71079,225
Tanker(s),71079,225
Tanker(s),71079,224
Tanker(s),71079,224
Tanker(s),71079,217
Tanker(s),71079,217
Tanker(s),71079,216
Tanker(s),71079,216
Tanker(s),71079,213
Tanker(s),71079,194
Tanker(s),71079,50
Tanker(s),71860,238
Tanker(s),71860,238
Tanker(s),71860,238
Tanker(s),71860,237
Tanker(s),71860,236
Tanker(s),71860,236
Tanker(s),71860,236
Tanker(s),71860,235
Tanker(s),71860,234
Tanker(s),71860,234
Tanker(s),71860,232
Tanker(s),71860,232
Tanker(s),71860,231
Tanker(s),71860,231
Tanker(s),71860,230
Tanker(s),71860,230
Tanker(s),71860,230
Tanker(s),71860,230
Tanker(s),71860,228
Tanker(s),71860,228
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,226
Tanker(s),71860,214
Tanker(s),72647,240
Tanker(s),72647,229
Tanker(s),72647,228
Tanker(s),72647,228
Tanker(s),72647,228
Tanker(s),72647,228
Tanker(s),72647,228
Tanker(s),72647,221
Tanker(s),72647,216
Tanker(s),72647,215
Tanker(s),72647,215
Tanker(s),72647,40
Tanker(s),73439,240
Tanker(s),73439,240
Tanker(s),73439,238
Tanker(s),73439,237
Tanker(s),73439,231
Tanker(s),73439,231
Tanker(s),73439,230
Tanker(s),73439,228
Tanker(s),73439,228
Tanker(s),73439,228
Tanker(s),73439,228
Tanker(s),73439,227
Tanker(s),73439,227
Tanker(s),73439,227
Tanker(s),73439,226
Tanker(s),73439,226
Tanker(s),73439,222
Tanker(s),73439,222
Tanker(s),73439,222
Tanker(s),73439,222
Tanker(s),73439,221
Tanker(s),73439,221
Tanker(s),73439,221
Tanker(s),73439,221
Tanker(s),73439,221
Tanker(s),73439,219
Tanker(s),73439,219
Tanker(s),73439,218
Tanker(s),73439,215
Tanker(s),74238,221
Tanker(s),74238,213
Tanker(s),75042,232
Tanker(s),75042,232
Tanker(s),75042,231
Tanker(s),75042,231
Tanker(s),75042,223
Tanker(s),75042,218
Tanker(s),75851,214
Tanker(s),76667,241
Tanker(s),76667,236
Tanker(s),76667,223
Tanker(s),76667,223
Tanker(s),76667,222
Tanker(s),76667,222
Tanker(s),76667,220
Tanker(s),78316,243
Tanker(s),78316,225
Tanker(s),78316,221
Tanker(s),79149,217
Tanker(s),79149,217
Tanker(s),79988,227
Tanker(s),79988,224
Tanker(s),79988,224
Tanker(s),79988,224
Tanker(s),79988,221
Tanker(s),79988,220
Tanker(s),80833,235
Tanker(s),81684,240
Tanker(s),82540,235
Tanker(s),82540,228
Tanker(s),82540,227
Tanker(s),82540,227
Tanker(s),82540,227
Tanker(s),82540,227
Tanker(s),82540,227
Tanker(s),82540,225
Tanker(s),82540,225
Tanker(s),82540,225
Tanker(s),82540,224
Tanker(s),82540,224
Tanker(s),82540,224
Tanker(s),82540,222
Tanker(s),83403,233
Tanker(s),83403,231
Tanker(s),83403,231
Tanker(s),83403,231
Tanker(s),83403,231
Tanker(s),83403,229
Tanker(s),83403,228
Tanker(s),83403,228
Tanker(s),83403,226
Tanker(s),83403,226
Tanker(s),83403,226
Tanker(s),83403,225
Tanker(s),83403,223
Tanker(s),83403,221
Tanker(s),83403,220
Tanker(s),83403,220
Tanker(s),84272,240
Tanker(s),84272,235
Tanker(s),84272,235
Tanker(s),84272,232
Tanker(s),84272,232
Tanker(s),84272,232
Tanker(s),84272,232
Tanker(s),84272,231
Tanker(s),84272,231
Tanker(s),84272,231
Tanker(s),84272,230
Tanker(s),84272,230
Tanker(s),84272,230
Tanker(s),84272,227
Tanker(s),84272,227
Tanker(s),84272,226
Tanker(s),84272,226
Tanker(s),84272,226
Tanker(s),84272,223
Tanker(s),84272,223
Tanker(s),84272,223
Tanker(s),84272,223
Tanker(s),86915,240
Tanker(s),86915,236
Tanker(s),86915,233
Tanker(s),86915,233
Tanker(s),86915,233
Tanker(s),86915,231
Tanker(s),86915,231
Tanker(s),86915,231
Tanker(s),86915,230
Tanker(s),86915,230
Tanker(s),86915,227
Tanker(s),86915,227
Tanker(s),86915,227
Tanker(s),87807,282
Tanker(s),87807,236
Tanker(s),87807,234
Tanker(s),87807,233
Tanker(s),87807,233
Tanker(s),87807,233
Tanker(s),87807,231
Tanker(s),87807,231
Tanker(s),87807,231
Tanker(s),87807,230
Tanker(s),87807,230
Tanker(s),87807,230
Tanker(s),87807,228
Tanker(s),88707,244
Tanker(s),88707,238
Tanker(s),88707,238
Tanker(s),88707,238
Tanker(s),88707,238
Tanker(s),88707,238
Tanker(s),88707,236
Tanker(s),88707,234
Tanker(s),88707,234
Tanker(s),88707,234
Tanker(s),88707,234
Tanker(s),88707,233
Tanker(s),88707,233
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,232
Tanker(s),88707,229
Tanker(s),88707,229
Tanker(s),88707,229
Tanker(s),88707,229
Tanker(s),88707,228
Tanker(s),89612,236
Tanker(s),89612,236
Tanker(s),89612,235
Tanker(s),90523,242
Tanker(s),90523,241
Tanker(s),90523,241
Tanker(s),90523,239
Tanker(s),90523,235
Tanker(s),90523,235
Tanker(s),90523,233
Tanker(s),90523,232
Tanker(s),90523,231
Tanker(s),90523,230
Tanker(s),90523,230
Tanker(s),91440,243
Tanker(s),91440,242
Tanker(s),91440,240
Tanker(s),91440,238
Tanker(s),91440,237
Tanker(s),91440,234
Tanker(s),91440,234
Tanker(s),91440,232
Tanker(s),92364,237
Tanker(s),92364,235
Tanker(s),92364,235
Tanker(s),92364,235
Tanker(s),92364,235
Tanker(s),92364,235
Tanker(s),92364,235
Tanker(s),92364,233
Tanker(s),92364,233
Tanker(s),92364,231
Tanker(s),92364,231
Tanker(s),92364,231
Tanker(s),92364,228
Tanker(s),92364,228
Tanker(s),92364,228
Tanker(s),92364,223
Tanker(s),92364,223
Tanker(s),92364,220
Tanker(s),93294,240
Tanker(s),107999,315
Tanker(s),107999,265
Tanker(s),107999,258
Tanker(s),107999,252
Tanker(s),107999,250
Tanker(s),107999,250
Tanker(s),109031,253
Tanker(s),113224,270
Tanker(s),116439,284
Tanker(s),117524,292
Tanker(s),123049,284
Tanker(s),123049,277
Tanker(s),123049,274
Tanker(s),123049,274
Tanker(s),124174,330
Tanker(s),124174,291
Tanker(s),124174,290
Tanker(s),124174,289
Tanker(s),124174,288
Tanker(s),124174,288
Tanker(s),124174,288
Tanker(s),124174,287
Tanker(s),124174,285
Tanker(s),124174,285
Tanker(s),124174,285
Tanker(s),124174,285
Tanker(s),124174,283
Tanker(s),124174,283
Tanker(s),124174,283
Tanker(s),124174,281
Tanker(s),124174,281
Tanker(s),124174,281
Tanker(s),124174,281
Tanker(s),124174,281
Tanker(s),124174,281
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,280
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,279
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,278
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,277
Tanker(s),124174,276
